09/05/2017;450;A;PYG;0,00055020;0,00055160;5622,38000000;5634,78000000
09/05/2017;460;A;UAH;0,11720000;0,11740000;26,42000000;26,45000000
09/05/2017;470;A;JPY;0,02730000;0,02732000;113,52000000;113,57000000
09/05/2017;482;A;GEL;1,27330000;1,28410000;2,41500000;2,43500000
09/05/2017;490;A;ALL;0,02523000;0,02540000;122,10000000;122,91000000
09/05/2017;495;A;HNL;0,13190000;0,13250000;23,40000000;23,50000000
09/05/2017;500;A;SLL;0,00041520;0,00042670;7268,00000000;7468,00000000
09/05/2017;503;A;MDL;0,16670000;0,16760000;18,50000000;18,60000000
09/05/2017;506;A;RON;0,74780000;0,74850000;4,14330000;4,14640000
09/05/2017;510;A;BGN;1,73990000;1,74100000;1,78120000;1,78200000
09/05/2017;530;B;GIP;4,00550000;4,00790000;1,29190000;1,29240000
09/05/2017;535;A;EGP;0,17080000;0,17130000;18,10000000;18,15000000
09/05/2017;540;B;GBP;4,00370000;4,00630000;1,29130000;1,29190000
09/05/2017;545;B;FKP;3,99190000;3,99580000;1,28750000;1,28850000
09/05/2017;560;A;LBP;0,00205200;0,00206000;1505,70000000;1510,70000000
09/05/2017;570;B;SHP;4,00460000;4,01160000;1,29160000;1,29360000
09/05/2017;575;A;SYP;0,00601300;0,00602200;515,00000000;515,60000000
09/05/2017;585;A;SZL;0,23550000;0,23570000;13,15750000;13,16750000
09/05/2017;603;A;LSL;0,23550000;0,23570000;13,15750000;13,16750000
09/05/2017;608;A;TMT;0,88600000;0,88870000;3,48950000;3,49950000
09/05/2017;622;A;MZN;0,05012000;0,05029000;61,66000000;61,86000000
09/05/2017;625;A;ERN;0,19650000;0,20300000;15,28000000;15,78000000
09/05/2017;630;A;NGN;0,00967700;0,00970300;319,60000000;320,40000000
09/05/2017;635;A;AOA;0,01863000;0,01878000;165,08800000;166,43800000
09/05/2017;640;A;TWD;0,10310000;0,10320000;30,03500000;30,06600000
09/05/2017;642;A;TRY;0,87340000;0,87410000;3,54780000;3,54980000
09/05/2017;660;A;PEN;0,94960000;0,95100000;3,26100000;3,26500000
09/05/2017;665;A;BTN;0,04840000;0,04841000;64,05500000;64,06500000
09/05/2017;670;A;MRO;0,00851800;0,00866200;358,00000000;364,00000000
09/05/2017;680;B;TOP;1,32330000;1,43330000;0,42680000;0,46220000
09/05/2017;685;A;MOP;0,38620000;0,38710000;8,01200000;8,02900000
09/05/2017;706;A;ARS;0,19990000;0,20000000;15,50500000;15,51000000
09/05/2017;715;A;CLP;0,00464000;0,00464400;667,75000000;668,15000000
09/05/2017;720;A;COP;0,00107500;0,00107600;2883,20000000;2885,30000000
09/05/2017;725;A;CUP;3,10050000;3,10110000;1,00000000;1,00000000
09/05/2017;730;A;DOP;0,06504000;0,06553000;47,32000000;47,67000000
09/05/2017;735;A;PHP;0,06248000;0,06252000;49,60100000;49,62100000
09/05/2017;741;A;MXN;0,16610000;0,16620000;18,66100000;18,66500000
09/05/2017;745;A;UYU;0,11070000;0,11090000;27,97000000;28,02000000
09/05/2017;755;B;BWP;0,29800000;0,30050000;0,09610000;0,09690000
09/05/2017;760;A;MWK;0,00423200;0,00432100;717,68000000;732,68000000
09/05/2017;766;A;ZMW;0,33520000;0,33710000;9,20000000;9,25000000
09/05/2017;770;A;GTQ;0,42260000;0,42290000;7,33300000;7,33600000
09/05/2017;775;A;MMK;0,00228200;0,00229400;1352,00000000;1359,00000000
09/05/2017;778;B;PGK;0,94880000;1,00170000;0,30600000;0,32300000
09/05/2017;779;A;HRK;0,45800000;0,45830000;6,76590000;6,76990000
09/05/2017;780;A;LAK;0,00037760;0,00037860;8190,00000000;8210,00000000
